event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups,details_subnetRequests,details_cachedENRs,details_timestamp,details_attnetsCount,details_syncnetsCount,details_ourPeersToConnect,details_status,details_error,details_durationMs,details_client,details_direction,details_address,details_connectionStatus,details_method,details_methodName,details_versions,details_sizeBytes,details_requestPreview,details_agentVersion,details_protocols,details_errorCode,details_errorMessage,details_latencyMs,details_success,details_reason,details_disconnectReason,details_scoreState,details_seqNumber,details_isResponseToOurPing,details_forkDigest,details_headSlot,details_finalizedEpoch,details_version,details_encoding,details_peerId,details_fork,details_seenAt,details_aggregatorIndex,details_slot,details_attestationCount,details_subnet,details_proposerIndex,details_blockRoot,details_peer,details_responseType,details_responseData,details_enrsFound,details_queryDurationMs,details_reasonCode,details_reasonText,details_peerFinalizedEpoch,details_metrics,details_validators,details_addedSubnets,details_removedSubnets,details_totalBefore,details_totalAfter,details_isValidator,details_note,timestamp_dt,peer_linked
2026-01-07T20:06:56.735Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmGuQBJSfaK1SntM4Th6JStDNorLGDU7v51Ku4r19Td5z9,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.735000+00:00,
2026-01-07T20:06:56.736Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.736000+00:00,
2026-01-07T20:06:56.736Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2028.0,,,,1767816416736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.736000+00:00,
2026-01-07T20:06:56.736Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.736000+00:00,
2026-01-07T20:06:56.871Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.871000+00:00,
2026-01-07T20:06:56.872Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:56.872000+00:00,
2026-01-07T20:06:57.500Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.500000+00:00,
2026-01-07T20:06:57.500Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2027.0,,,,1767816417500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.500000+00:00,
2026-01-07T20:06:57.500Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.500000+00:00,
2026-01-07T20:06:57.635Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.635000+00:00,
2026-01-07T20:06:57.797Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.797000+00:00,
2026-01-07T20:06:57.797Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2026.0,,,,1767816417797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.797000+00:00,
2026-01-07T20:06:57.797Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.797000+00:00,
2026-01-07T20:06:57.931Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:57.931000+00:00,
2026-01-07T20:06:58.969Z,DIAL_SUCCESS,16Uiu2HAkuSpduXGKvMiJ8uY7oUMFzCsVy8EsWMKREtn7CYsZACLc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:06:58.969000+00:00,
2026-01-07T20:07:10.508Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:10.508000+00:00,
2026-01-07T20:07:10.508Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2025.0,,,,1767816430508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:10.508000+00:00,
2026-01-07T20:07:10.508Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:10.508000+00:00,
2026-01-07T20:07:10.644Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:10.644000+00:00,
2026-01-07T20:07:11.348Z,DIAL_CHECK_START,16Uiu2HAmLpF1oHWqKB5UUruF7qgjVFzgEFuVnTj5t9Nc5g3GDtAs,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.348000+00:00,
2026-01-07T20:07:11.348Z,DIAL_ATTEMPT_START,16Uiu2HAmLpF1oHWqKB5UUruF7qgjVFzgEFuVnTj5t9Nc5g3GDtAs,,,,,,,,,,,,,,,,,,,2024.0,,,,1767816431348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.348000+00:00,
2026-01-07T20:07:11.348Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmLpF1oHWqKB5UUruF7qgjVFzgEFuVnTj5t9Nc5g3GDtAs,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.348000+00:00,
2026-01-07T20:07:11.349Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.349000+00:00,
2026-01-07T20:07:11.349Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2023.0,,,,1767816431349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.349000+00:00,
2026-01-07T20:07:11.349Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.349000+00:00,
2026-01-07T20:07:11.484Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.484000+00:00,
2026-01-07T20:07:11.560Z,DIAL_SUCCESS,16Uiu2HAmLpF1oHWqKB5UUruF7qgjVFzgEFuVnTj5t9Nc5g3GDtAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:11.560000+00:00,
2026-01-07T20:07:15.740Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:15.740000+00:00,
2026-01-07T20:07:15.740Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2022.0,,,,1767816435740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:15.740000+00:00,
2026-01-07T20:07:15.740Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:15.740000+00:00,
2026-01-07T20:07:15.875Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:15.875000+00:00,
2026-01-07T20:07:20.857Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:20.857000+00:00,
2026-01-07T20:07:20.857Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2021.0,,,,1767816440857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:20.857000+00:00,
2026-01-07T20:07:20.857Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:20.857000+00:00,
2026-01-07T20:07:20.991Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:20.991000+00:00,
2026-01-07T20:07:21.017Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:21.017000+00:00,
2026-01-07T20:07:21.017Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2020.0,,,,1767816441017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:21.017000+00:00,
2026-01-07T20:07:21.017Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:21.017000+00:00,
2026-01-07T20:07:21.151Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:21.151000+00:00,
2026-01-07T20:07:22.245Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:22.245000+00:00,
2026-01-07T20:07:22.245Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2019.0,,,,1767816442245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:22.245000+00:00,
2026-01-07T20:07:22.245Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:22.245000+00:00,
2026-01-07T20:07:22.379Z,DIAL_FAILURE,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,unexpected end of input,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:22.379000+00:00,
2026-01-07T20:07:26.086Z,HEARTBEAT_DISCOVERY_NEEDED,unknown,,,,,,,,194.0,0.0,none,2.0,0.0,0.0,NO,0.0,0.0,9340237.0,9340237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:26.086000+00:00,
2026-01-07T20:07:26.086Z,DISCOVERY_START,discovery,,,,,,,,,,,,,,,,,,,194.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:26.086000+00:00,
2026-01-07T20:07:27.028Z,DIAL_CHECK_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:27.028000+00:00,
2026-01-07T20:07:27.028Z,DIAL_ATTEMPT_START,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,2212.0,,,,1767816447028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:27.028000+00:00,
2026-01-07T20:07:27.028Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:27.028000+00:00,
2026-01-07T20:07:27.235Z,DIAL_SUCCESS,16Uiu2HAkwm8w2xQjYrdq8ba4pfNML1wZWTTTw6qTUix9f9Scfi5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:27.235000+00:00,
2026-01-07T20:07:36.047Z,DIAL_CHECK_START,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.047000+00:00,
2026-01-07T20:07:36.047Z,DIAL_ATTEMPT_START,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,2211.0,,,,1767816456047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.047000+00:00,
2026-01-07T20:07:36.047Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.047000+00:00,
2026-01-07T20:07:36.048Z,DIAL_CHECK_START,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.048000+00:00,
2026-01-07T20:07:36.048Z,DIAL_ATTEMPT_START,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,2210.0,,,,1767816456048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.048000+00:00,
2026-01-07T20:07:36.048Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.048000+00:00,
2026-01-07T20:07:36.440Z,DIAL_SUCCESS,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.440000+00:00,
2026-01-07T20:07:36.440Z,DIAL_SUCCESS,16Uiu2HAmGQ69vcQi7pxfzTPtKCVtbm3ZVBwtzB3JMYXcQKWEMtWf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:36.440000+00:00,
2026-01-07T20:07:41.079Z,DIAL_FAILURE,16Uiu2HAmQTYS2ww7z5b56X3zpevJAEG2CMV8DjmFJFgmDoEHCadQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,connection error 34.57.33.2:9000: connect ETIMEDOUT 34.57.33.2:9000,135205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:41.079000+00:00,
2026-01-07T20:07:47.751Z,DIAL_CHECK_START,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.751000+00:00,
2026-01-07T20:07:47.751Z,DIAL_ATTEMPT_START,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,2209.0,,,,1767816467751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.751000+00:00,
2026-01-07T20:07:47.751Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.751000+00:00,
2026-01-07T20:07:47.752Z,DIAL_CHECK_START,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.752000+00:00,
2026-01-07T20:07:47.752Z,DIAL_ATTEMPT_START,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,2208.0,,,,1767816467752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.752000+00:00,
2026-01-07T20:07:47.752Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,attempt_dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.752000+00:00,
2026-01-07T20:07:47.910Z,DIAL_SUCCESS,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.910000+00:00,
2026-01-07T20:07:47.910Z,DIAL_SUCCESS,16Uiu2HAkw1EPF67LVxG52kfhJuJNJhqQjXvJ65puo28Sc9it11qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:47.910000+00:00,
2026-01-07T20:07:53.383Z,DIAL_FAILURE,16Uiu2HAmHfcEcsBQPQuNey6aVzo1Q6JkGNTGYSBrZUQxyztX9gsG,,,,,,,,,,,,,,,,,,,,,,,,,,,,connection error 77.244.245.178:9000: connect ETIMEDOUT 77.244.245.178:9000,134116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:53.383000+00:00,
2026-01-07T20:07:54.025Z,DIAL_CHECK_START,16Uiu2HAky5vZAqvg85FiRWfLYAcR9agAMscvWttharqTvfqjzKZV,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:54.025000+00:00,
2026-01-07T20:07:54.025Z,DIAL_ATTEMPT_START,16Uiu2HAky5vZAqvg85FiRWfLYAcR9agAMscvWttharqTvfqjzKZV,,,,,,,,,,,,,,,,,,,2207.0,,,,1767816474025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07 20:07:54.025000+00:00,
